luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
168.3,19.3,5.7,29.0,4.59,0.14,11.59,27.26,29.09,Poor
564.6,161.8,82.7,205.9,6.09,1.66,59.04,23.35,77.48,Healthy
667.2,157.3,84.0,148.0,6.39,0.8,62.39,22.99,78.5,Healthy
421.6,14.1,3.6,59.9,4.88,0.55,31.97,32.52,38.0,Poor
436.1,26.3,8.5,21.4,4.74,0.51,32.25,11.51,34.45,Poor
88.2,18.1,18.8,66.2,4.43,0.51,26.88,34.2,31.09,Poor
416.2,184.9,53.9,157.2,6.2,1.47,68.1,16.76,70.65,Healthy
330.2,40.2,19.9,70.4,5.12,0.52,90.87,11.34,39.34,Poor
265.8,44.8,19.4,33.3,7.31,3.61,29.67,13.63,37.16,Poor
193.4,64.5,22.7,48.8,7.51,3.44,36.23,36.52,37.74,Poor
515.2,65.7,45.5,115.5,7.62,1.12,54.44,14.85,57.45,Moderate
460.6,102.8,65.3,152.5,6.97,1.32,39.99,32.91,63.53,Moderate
351.6,23.1,10.4,17.2,4.33,0.25,10.14,30.79,26.53,Poor
433.0,35.0,18.3,45.5,4.46,0.22,13.56,35.24,28.8,Poor
558.2,32.8,57.1,167.4,6.74,1.01,60.39,25.39,71.15,Healthy
718.5,77.8,21.6,140.6,7.67,1.15,42.86,22.11,58.84,Moderate
529.3,70.0,32.8,116.7,8.17,1.16,47.54,21.79,53.85,Moderate
480.6,24.1,11.0,42.7,4.95,0.56,16.98,23.55,39.71,Poor
675.0,44.6,47.0,132.2,7.76,1.58,50.87,20.46,57.68,Moderate
440.2,14.6,14.9,63.4,4.38,0.43,27.05,20.05,35.2,Poor
758.6,67.9,36.3,126.4,7.68,1.49,69.06,29.5,58.42,Moderate
218.1,29.0,10.2,43.3,4.3,0.43,32.14,18.24,32.98,Poor
465.0,80.4,27.5,84.2,5.94,0.51,41.7,19.31,56.99,Moderate
94.6,36.2,9.6,56.3,4.26,0.15,10.88,14.43,24.45,Poor
478.6,29.9,12.3,60.4,4.59,0.3,28.77,18.71,36.92,Poor
243.7,35.4,5.2,61.9,4.15,0.15,24.72,12.74,26.82,Poor
885.7,82.1,67.5,168.5,6.91,1.5,73.51,21.99,70.85,Healthy
262.4,68.1,50.1,113.2,5.9,0.61,43.57,24.34,60.27,Moderate
691.2,64.2,41.1,94.9,5.29,0.69,63.38,17.09,56.64,Moderate
136.3,29.0,17.2,11.6,5.19,0.35,29.91,37.92,34.94,Poor
774.2,35.0,69.6,75.6,6.81,1.08,58.65,27.04,69.16,Healthy
681.5,121.3,48.7,242.0,6.43,1.53,57.57,22.93,78.25,Healthy
390.7,36.7,3.5,46.3,5.11,0.37,23.02,32.23,37.59,Poor
609.6,24.2,63.3,171.1,6.42,1.23,60.15,29.01,72.06,Healthy
726.8,38.5,41.4,161.1,6.65,1.29,50.53,20.17,69.03,Healthy
461.7,111.0,25.1,116.7,7.31,0.93,37.84,25.72,59.17,Moderate
330.6,45.5,63.7,105.9,6.67,1.34,53.74,28.16,66.68,Healthy
928.7,121.2,77.6,166.7,6.87,1.61,67.68,21.68,74.63,Healthy
983.0,123.3,50.2,222.4,6.88,1.49,61.25,23.1,77.6,Healthy
67.6,22.8,18.6,35.5,4.83,0.23,10.58,17.68,30.47,Poor
352.3,74.5,24.5,83.2,5.71,0.87,56.24,29.7,58.15,Moderate
528.6,167.2,62.2,178.5,6.37,1.65,53.89,16.68,73.16,Healthy
658.5,58.1,51.0,114.6,6.69,0.95,75.74,30.01,65.01,Healthy
351.6,108.9,51.9,152.8,7.24,1.46,23.68,20.68,57.95,Moderate
434.6,60.4,16.8,104.3,7.62,1.73,49.72,23.15,55.31,Moderate
350.6,12.0,2.1,40.6,3.79,0.49,18.43,14.22,24.84,Poor
272.9,35.8,2.5,23.9,4.13,0.18,14.0,16.86,24.93,Poor
780.2,80.6,55.4,141.5,7.12,1.37,68.26,17.42,66.05,Healthy
848.6,132.3,65.4,124.3,6.85,2.09,77.17,22.55,68.69,Healthy
306.4,66.2,22.1,83.2,7.72,3.33,33.94,33.05,39.38,Poor
714.9,60.9,31.6,110.7,7.1,0.67,30.55,21.1,57.46,Moderate
602.3,178.2,49.3,184.6,7.27,1.59,49.9,16.95,67.18,Healthy
524.8,32.4,71.8,153.9,6.43,0.99,55.01,24.41,72.3,Healthy
458.8,25.3,13.9,59.2,5.21,0.43,11.36,35.68,35.4,Poor
687.8,157.0,71.1,215.7,6.13,0.96,64.88,21.64,77.06,Healthy
415.9,102.9,25.3,147.1,5.59,0.83,50.43,27.39,60.48,Moderate
328.6,76.0,60.9,119.6,7.12,0.53,36.29,30.8,56.69,Moderate
562.7,147.7,57.5,198.2,6.53,1.51,62.28,19.36,76.52,Healthy
454.5,26.5,13.0,21.6,4.54,0.44,20.44,26.22,34.97,Poor
743.5,143.0,46.2,129.7,6.07,0.92,81.31,18.96,66.27,Healthy
1039.6,143.5,50.5,160.4,6.16,1.66,56.66,22.08,75.48,Healthy
245.0,20.7,15.3,57.9,3.89,0.21,35.8,37.3,27.39,Poor
55.0,14.9,3.7,34.5,5.01,0.34,25.47,11.69,31.67,Poor
124.2,8.9,19.2,27.6,4.55,0.29,24.13,31.06,30.7,Poor
641.4,39.2,59.7,125.3,6.31,1.22,73.41,21.81,68.38,Healthy
591.4,132.0,43.3,211.5,6.78,1.26,65.33,18.4,73.07,Healthy
343.2,63.7,19.7,93.6,7.61,1.91,63.93,23.58,55.79,Moderate
516.2,176.5,52.3,157.9,6.77,1.18,54.8,14.91,71.94,Healthy
499.2,194.1,54.1,155.8,6.64,1.9,60.4,15.22,72.36,Healthy
241.3,103.2,37.6,113.7,4.91,1.16,41.63,17.46,50.81,Moderate
469.5,51.6,38.9,81.5,6.08,1.16,66.34,23.19,65.07,Healthy
181.1,14.0,10.6,20.1,3.82,0.11,31.87,8.43,22.65,Poor
479.5,158.1,56.2,156.1,6.02,1.27,77.02,22.02,69.65,Healthy
493.2,210.8,48.8,213.8,6.31,1.34,52.41,23.87,78.82,Healthy
197.9,61.4,52.7,119.7,5.3,0.97,40.44,20.58,53.89,Moderate
912.5,208.8,56.5,195.1,6.24,1.14,51.8,26.16,80.04,Healthy
308.7,32.5,52.5,167.9,6.31,0.91,52.75,18.51,65.59,Healthy
579.2,124.1,31.6,132.8,5.14,0.63,51.93,28.36,57.59,Moderate
450.1,169.4,93.3,181.6,6.56,1.51,64.04,22.07,79.31,Healthy
703.7,150.3,49.0,171.2,6.63,1.74,62.91,16.25,72.62,Healthy
622.0,35.5,63.6,161.2,6.37,0.75,62.46,25.03,71.56,Healthy
292.9,74.6,18.9,132.0,7.57,2.26,60.07,24.8,56.84,Moderate
793.6,87.1,68.0,193.2,6.17,1.14,54.67,20.64,74.28,Healthy
287.0,53.2,22.6,80.0,7.38,1.15,54.99,26.27,58.24,Moderate
397.3,23.2,15.3,59.9,3.99,0.57,32.05,8.87,28.24,Poor
287.8,103.9,40.6,64.6,5.09,0.38,64.86,20.19,52.74,Moderate
436.5,76.0,51.2,123.3,4.95,0.46,48.19,26.6,53.25,Moderate
538.8,27.8,34.7,147.4,6.56,0.62,55.99,23.22,67.99,Healthy
470.3,87.2,31.4,134.9,6.91,0.82,26.06,25.2,59.76,Moderate
652.8,84.5,39.3,145.8,7.09,0.7,27.44,35.74,55.0,Moderate
764.4,40.9,70.2,144.6,6.46,1.41,62.56,21.66,73.75,Healthy
422.9,43.5,8.0,41.3,4.16,0.29,22.19,35.48,27.81,Poor
911.5,82.0,37.6,216.6,6.69,1.76,69.72,23.08,72.81,Healthy
534.0,117.7,89.3,159.9,5.66,1.06,60.81,23.29,71.83,Healthy
716.8,132.1,25.6,141.8,5.51,1.03,59.3,15.45,63.33,Moderate
368.2,84.1,51.1,103.6,6.73,1.08,32.05,35.28,58.54,Moderate
354.6,62.4,58.6,120.4,6.59,1.3,40.68,18.45,64.74,Moderate
759.6,68.8,53.4,146.2,7.07,0.67,38.4,31.72,60.67,Moderate
70.2,26.5,2.9,63.2,4.57,0.52,29.46,9.19,29.78,Poor
787.8,143.2,47.0,128.1,7.38,1.28,26.64,32.67,58.78,Moderate
438.4,86.4,29.0,86.7,6.29,0.64,23.34,29.77,55.93,Moderate
533.2,104.9,37.8,107.8,6.93,1.45,23.36,23.86,60.7,Moderate
340.9,40.6,69.5,97.5,6.22,1.14,55.01,27.91,66.45,Healthy
707.2,145.0,57.1,141.5,6.76,1.59,54.41,25.04,74.04,Healthy
308.8,137.8,26.8,84.0,6.14,0.78,37.74,29.09,60.05,Moderate
811.7,57.1,48.4,109.8,7.07,0.87,19.89,19.65,56.93,Moderate
120.8,5.5,2.3,36.6,5.01,0.17,17.97,18.57,32.5,Poor
760.9,99.8,63.4,164.6,5.84,1.69,56.1,17.68,67.63,Healthy
768.3,25.5,37.4,98.6,6.71,0.89,53.56,22.2,66.68,Healthy
156.4,30.6,4.4,49.1,3.83,0.35,20.44,31.84,25.65,Poor
448.2,72.5,33.0,105.3,6.1,0.86,26.73,19.6,56.99,Moderate
525.1,54.4,17.7,77.9,7.87,1.69,43.16,17.5,48.52,Moderate
747.6,26.8,52.9,138.1,6.53,1.12,63.34,28.17,71.13,Healthy
768.7,64.2,59.8,105.4,7.08,1.02,61.93,22.14,68.48,Healthy
678.8,84.4,48.3,106.1,4.89,0.89,52.18,18.58,55.24,Moderate
588.3,64.3,48.1,143.0,5.85,0.71,42.62,19.38,60.81,Moderate
694.3,46.2,41.3,74.8,7.69,2.07,70.18,20.87,54.15,Moderate
688.6,50.7,18.1,100.1,7.99,2.06,61.7,19.68,52.36,Moderate
353.0,12.7,12.3,94.7,8.02,3.28,25.53,21.89,35.95,Poor
570.4,63.3,56.8,111.4,7.02,1.29,71.3,24.15,66.57,Healthy
508.2,50.9,35.4,106.2,7.82,1.12,43.75,18.86,53.33,Moderate
602.2,95.9,34.2,110.6,7.0,1.37,24.32,34.58,55.53,Moderate
474.6,29.7,75.5,124.6,6.9,0.95,59.42,21.44,68.1,Healthy
689.6,35.7,66.8,120.7,6.93,1.39,70.0,26.18,66.93,Healthy
342.1,50.4,18.7,139.4,8.14,1.76,67.91,26.0,50.89,Moderate
114.1,39.6,17.9,64.8,3.98,0.22,23.77,21.45,30.06,Poor
612.4,70.7,31.3,144.4,5.57,0.59,34.82,22.68,56.86,Moderate
399.3,13.2,17.0,57.4,5.08,0.31,17.52,17.97,37.21,Poor
893.1,148.3,77.4,239.7,6.42,1.48,49.59,24.18,81.42,Healthy
336.5,53.0,50.3,172.3,6.85,1.2,50.74,19.16,66.23,Healthy
488.5,25.7,72.3,124.3,6.17,0.59,55.17,27.55,65.46,Healthy
185.7,7.2,14.3,17.4,4.36,0.1,27.35,15.61,28.05,Poor
616.9,110.8,29.8,95.3,5.71,0.7,54.74,20.38,62.21,Moderate
704.9,96.0,35.5,137.7,5.55,0.87,60.92,15.25,61.84,Moderate
646.9,138.9,48.2,152.4,6.18,1.63,62.06,17.9,70.83,Healthy
463.0,115.8,68.5,97.1,7.42,0.91,34.86,29.29,58.35,Moderate
621.6,100.5,60.6,142.1,6.62,1.15,77.59,20.7,70.45,Healthy
450.1,157.5,89.2,171.3,6.86,1.52,59.92,17.38,74.19,Healthy
849.6,173.4,62.2,242.9,6.55,1.14,48.25,22.82,81.57,Healthy
776.5,43.9,49.1,99.5,6.79,1.07,53.07,24.25,69.03,Healthy
556.9,48.5,9.5,63.2,7.8,2.84,27.68,35.51,37.29,Poor
644.9,172.9,74.6,185.5,7.03,1.06,46.79,24.24,74.71,Healthy
715.5,65.7,24.3,137.4,5.8,1.03,44.94,12.56,57.96,Moderate
697.8,42.8,72.4,161.1,6.08,1.19,51.83,27.16,69.81,Healthy
85.3,22.8,13.8,67.5,4.65,0.24,24.23,28.74,33.8,Poor
621.4,123.3,38.1,138.6,6.54,1.99,68.53,24.66,70.89,Healthy
683.5,85.4,32.7,115.9,7.81,2.08,56.6,16.34,54.87,Moderate
297.6,84.4,16.5,90.8,7.66,1.71,56.94,24.96,56.36,Moderate
733.7,55.9,22.1,77.9,7.48,1.42,64.01,18.12,58.17,Moderate
518.9,49.7,29.4,118.4,7.91,1.58,49.81,15.01,50.95,Moderate
865.7,66.0,56.7,105.1,7.12,0.88,27.71,28.25,59.63,Moderate
725.0,82.4,64.9,113.8,6.49,1.65,72.97,19.07,69.43,Healthy
115.1,27.9,17.1,48.0,4.63,0.49,35.42,34.06,34.76,Poor
509.4,139.1,53.0,169.1,6.68,1.4,76.14,20.13,70.66,Healthy
676.7,74.5,33.7,95.0,6.0,0.62,22.57,35.0,52.29,Moderate
481.1,119.4,67.6,180.6,6.25,1.18,58.43,25.93,75.59,Healthy
579.9,77.9,40.9,103.0,7.81,1.92,56.5,30.39,55.24,Moderate
427.9,37.6,10.1,34.0,4.67,0.35,31.88,35.87,34.37,Poor
186.5,133.4,35.7,137.8,5.23,0.72,44.84,30.33,54.33,Moderate
891.2,136.1,59.6,152.3,6.73,1.24,61.25,25.91,77.71,Healthy
502.0,85.0,70.3,184.0,6.21,1.44,73.81,20.91,69.83,Healthy
587.0,91.8,76.2,177.0,6.07,1.88,78.58,20.91,66.74,Healthy
267.1,22.7,20.2,27.6,4.01,0.12,36.42,23.58,33.02,Poor
201.2,25.1,12.3,37.6,4.91,0.28,35.43,28.25,38.94,Poor
84.7,41.2,5.7,66.5,4.64,0.48,19.93,23.96,36.07,Poor
627.9,63.0,60.8,100.9,7.17,1.3,37.63,33.12,58.55,Moderate
873.8,139.7,50.4,139.4,6.95,1.85,80.95,23.81,68.38,Healthy
289.9,37.9,8.0,20.1,4.95,0.33,16.79,28.14,35.32,Poor
881.2,95.8,67.1,177.1,6.87,1.13,73.23,18.76,71.45,Healthy
422.7,38.9,10.4,24.3,3.8,0.51,10.96,25.04,29.01,Poor
696.2,68.5,46.0,118.8,8.49,1.51,43.61,14.97,47.8,Moderate
457.9,152.5,25.1,114.1,6.3,1.35,20.56,19.99,61.43,Moderate
531.7,10.0,10.4,48.6,4.19,0.4,9.53,34.5,25.66,Poor
131.0,29.5,13.3,25.3,4.27,0.46,22.21,20.44,30.57,Poor
157.0,8.2,18.0,71.4,4.58,0.15,34.57,17.55,34.77,Poor
274.4,11.4,3.8,67.9,4.88,0.11,25.1,18.85,35.39,Poor
615.8,141.8,68.5,250.4,6.87,0.83,55.32,27.4,75.93,Healthy
657.1,86.2,37.1,133.4,5.88,1.53,65.35,25.72,66.29,Healthy
799.9,153.4,61.7,212.1,6.72,0.85,73.84,23.98,76.72,Healthy
592.2,82.4,25.8,145.9,5.42,0.69,41.89,23.7,58.15,Moderate
641.5,66.2,25.7,112.9,5.42,0.96,44.84,23.86,58.54,Moderate
376.4,93.0,37.5,126.7,5.82,0.66,51.28,23.73,63.03,Moderate
791.0,144.6,48.6,120.0,7.0,0.94,32.01,32.23,62.83,Moderate
296.8,73.5,35.8,33.6,5.11,0.69,96.95,11.75,39.79,Poor
641.2,75.5,31.2,154.3,5.79,1.11,54.8,18.22,64.25,Moderate
718.5,91.4,48.5,109.4,5.16,0.71,49.25,16.76,56.01,Moderate
763.2,127.9,68.5,233.5,7.21,0.9,60.94,23.51,75.34,Healthy
745.1,157.6,61.4,147.1,6.48,1.3,77.89,17.04,72.8,Healthy
518.8,106.6,62.6,129.6,6.19,1.39,70.55,21.31,69.51,Healthy
106.0,35.8,15.2,66.2,4.87,0.54,20.65,22.75,38.51,Poor
459.1,25.5,4.4,59.0,5.09,0.5,32.54,33.81,39.93,Poor
627.9,83.2,19.8,110.6,7.54,1.96,40.1,18.34,53.17,Moderate
686.4,123.0,36.2,144.5,7.65,1.5,37.41,29.29,57.97,Moderate
344.8,52.2,45.6,165.3,6.29,0.66,51.59,26.28,66.18,Healthy
775.8,116.3,52.3,207.6,5.78,1.38,58.23,21.91,72.33,Healthy
699.6,48.1,82.8,119.0,6.96,0.94,70.24,26.15,68.03,Healthy
377.9,29.5,16.0,40.4,3.83,0.4,33.61,31.84,30.98,Poor
375.5,126.0,47.4,74.9,5.02,0.61,47.61,31.34,51.9,Moderate
401.3,24.2,7.5,36.2,4.25,0.14,28.43,17.28,30.61,Poor
769.2,74.9,45.5,130.9,7.38,1.42,23.2,29.52,55.85,Moderate
771.5,125.8,71.5,190.0,6.09,1.01,53.97,23.28,75.81,Healthy
327.2,19.5,12.5,39.1,4.01,0.27,27.33,32.0,27.9,Poor
653.4,151.1,54.5,196.2,5.94,1.72,69.25,19.35,69.8,Healthy
475.2,85.0,24.6,70.7,8.0,1.64,52.41,21.93,53.15,Moderate
765.7,97.5,27.3,131.2,8.31,1.51,61.98,25.24,57.37,Moderate
231.8,21.0,16.0,34.6,4.49,0.2,14.08,39.81,24.44,Poor
398.6,10.7,10.8,14.0,3.65,0.3,39.57,26.75,32.53,Poor
558.7,76.6,52.6,150.1,4.89,1.02,46.6,24.8,57.28,Moderate
145.7,82.8,20.5,74.7,7.78,3.26,27.98,29.26,38.76,Poor
857.5,144.6,42.0,141.1,5.96,1.62,73.49,16.09,66.15,Healthy
236.4,17.4,5.7,13.7,4.44,0.11,10.58,27.67,27.08,Poor
333.3,114.6,39.4,151.2,5.69,0.96,56.61,21.03,64.66,Moderate
670.5,157.6,58.5,155.5,6.34,1.72,69.63,18.95,72.36,Healthy
643.1,134.8,67.7,93.4,6.1,1.16,25.86,29.13,63.68,Moderate
649.9,54.1,19.7,72.3,7.87,1.33,68.81,26.25,54.7,Moderate
505.0,23.2,4.4,13.7,4.73,0.57,15.49,25.84,35.47,Poor
912.3,85.1,26.2,124.3,7.38,1.3,34.3,33.21,57.01,Moderate
208.2,49.5,23.5,90.0,7.45,3.99,29.2,12.21,36.78,Poor
517.5,164.2,54.6,198.6,7.14,1.93,60.54,25.81,71.46,Healthy
203.0,19.9,13.2,21.0,4.65,0.53,34.71,11.63,32.88,Poor
401.4,37.6,6.2,34.8,4.32,0.26,10.59,24.47,30.86,Poor
439.2,9.2,8.9,61.1,4.14,0.6,31.25,21.9,34.92,Poor
231.7,98.5,44.0,61.4,5.06,0.53,51.57,13.83,48.7,Moderate
861.3,143.5,49.3,177.6,6.17,1.54,74.53,15.29,69.4,Healthy
444.5,22.3,17.0,69.0,4.59,0.53,23.64,14.7,34.75,Poor
569.0,44.0,31.2,81.1,7.92,2.04,52.93,17.85,50.11,Moderate
304.4,16.7,21.8,58.3,7.67,3.03,26.38,18.78,38.06,Poor
355.0,6.3,10.8,33.4,4.08,0.21,14.23,15.64,24.27,Poor
977.3,118.0,65.1,206.5,6.38,1.85,70.68,19.2,74.58,Healthy
379.3,12.8,8.1,65.3,4.03,0.29,33.18,34.17,29.14,Poor
391.7,109.8,20.5,118.9,5.38,0.98,51.37,30.63,56.76,Moderate
750.0,119.2,47.9,179.4,7.0,1.66,63.15,16.1,68.72,Healthy
611.0,102.8,23.8,129.3,5.64,0.74,47.45,31.24,58.59,Moderate
495.6,34.8,14.6,20.9,5.28,0.46,22.88,11.24,37.81,Poor
741.7,145.3,66.3,183.2,6.03,1.39,66.27,22.18,74.74,Healthy
413.7,27.5,8.8,69.7,4.68,0.36,27.44,31.84,35.93,Poor
162.2,10.0,25.5,82.6,7.66,2.63,36.53,34.06,39.7,Poor
479.5,154.3,88.1,225.1,6.46,1.08,61.2,23.43,82.21,Healthy
751.2,121.9,69.5,236.8,6.38,1.68,68.59,23.1,77.62,Healthy
366.0,47.1,33.8,86.0,7.54,2.05,64.54,27.81,54.27,Moderate
597.6,102.6,70.4,115.8,7.29,0.91,25.06,18.87,58.31,Moderate
192.7,37.2,16.7,41.7,4.71,0.38,20.54,25.13,36.42,Poor
758.8,21.8,66.2,131.0,6.38,0.67,53.26,25.35,69.65,Healthy
853.2,103.2,66.1,151.4,5.88,1.31,61.74,20.36,71.82,Healthy
569.3,104.7,46.6,64.3,5.48,0.68,58.15,28.42,60.13,Moderate
470.3,58.3,50.4,120.7,6.64,1.25,51.47,20.09,67.9,Healthy
508.7,105.2,48.1,130.3,6.27,1.35,58.93,17.76,69.8,Healthy
325.2,47.5,19.4,119.5,7.73,1.46,66.36,26.93,54.78,Moderate
333.0,18.8,11.1,46.6,4.57,0.55,16.42,9.0,28.13,Poor
188.0,31.0,14.7,50.5,5.21,0.15,26.16,36.75,35.52,Poor
373.4,70.8,32.5,70.1,5.37,0.41,57.96,12.16,50.9,Moderate
306.0,31.0,8.3,30.8,4.98,0.5,19.69,29.52,36.49,Poor
831.0,52.8,62.7,114.3,6.24,0.87,75.71,27.39,67.09,Healthy
513.1,109.2,29.0,112.3,6.57,1.12,40.07,32.11,64.3,Moderate
647.3,28.6,67.1,152.5,7.01,0.66,54.28,21.57,66.23,Healthy
700.1,84.6,15.7,110.9,7.96,2.01,56.78,28.59,54.05,Moderate
422.4,89.3,53.8,65.5,5.47,0.54,54.23,23.35,59.27,Moderate
617.0,101.7,27.5,100.2,5.56,1.03,45.74,17.53,58.3,Moderate
582.9,29.0,46.0,130.1,6.13,1.33,61.36,23.54,68.43,Healthy
715.6,92.6,30.6,99.4,4.99,0.96,42.72,17.81,52.87,Moderate
826.5,103.7,49.6,209.7,6.61,0.99,52.87,22.08,76.05,Healthy
862.4,179.1,47.7,234.1,7.0,1.05,47.67,23.57,76.47,Healthy
756.5,129.1,66.2,130.2,6.32,1.47,74.72,17.79,70.47,Healthy
575.1,103.4,60.5,63.2,4.83,0.58,40.73,25.28,52.28,Moderate
227.6,25.4,33.2,44.7,5.14,0.66,98.66,10.28,36.48,Poor
705.8,200.2,56.2,192.7,5.86,1.76,50.31,16.48,69.92,Healthy
756.7,39.1,63.6,149.0,6.1,1.06,55.85,21.86,70.13,Healthy
368.8,63.3,30.0,116.7,7.91,1.57,52.65,23.76,55.44,Moderate
260.1,19.9,6.8,17.6,4.64,0.43,28.08,19.31,34.3,Poor
553.5,55.1,45.8,109.7,6.84,0.93,73.33,23.49,65.46,Healthy
630.8,58.4,56.3,86.2,6.38,1.4,65.33,27.48,68.8,Healthy
688.9,37.2,66.2,100.9,6.76,0.78,63.94,28.64,67.14,Healthy
740.3,77.3,38.3,142.0,8.12,1.57,61.1,29.85,56.91,Moderate
439.4,56.9,41.3,121.4,7.32,0.59,39.37,26.65,56.49,Moderate
423.4,189.5,44.2,157.8,5.89,1.6,55.12,20.83,69.7,Healthy
554.8,96.8,52.2,153.7,7.11,1.26,23.72,32.04,58.52,Moderate
621.4,39.3,52.8,87.7,6.93,1.35,54.31,24.98,66.3,Healthy
338.6,29.9,9.4,34.7,4.87,0.41,26.85,8.89,32.65,Poor
660.9,139.2,54.2,208.3,6.2,1.91,81.03,20.86,69.15,Healthy
541.0,107.8,25.1,147.8,7.17,0.75,40.8,31.25,59.16,Moderate
249.7,21.5,9.4,75.9,5.18,0.52,12.44,12.33,34.44,Poor
512.3,83.6,41.0,116.9,7.88,2.17,43.75,27.94,52.01,Moderate
305.0,85.3,46.6,109.8,5.77,1.12,48.99,28.78,61.0,Moderate
746.2,163.9,68.2,224.6,6.98,0.87,50.01,15.3,72.24,Healthy
422.0,7.5,10.4,49.6,4.91,0.13,15.72,15.24,32.43,Poor
425.3,81.2,59.0,142.4,7.43,1.41,27.16,28.08,56.41,Moderate
737.0,122.3,40.7,140.5,5.91,1.13,58.98,22.77,71.44,Healthy
345.1,130.3,37.5,78.2,5.47,0.6,48.69,14.69,54.52,Moderate
106.9,32.0,16.4,44.4,5.42,0.48,92.01,10.13,38.01,Poor
607.3,78.1,33.2,129.2,7.45,0.57,28.75,19.94,53.75,Moderate
373.0,41.4,13.1,51.4,4.82,0.16,30.87,11.5,34.97,Poor
473.1,150.1,47.3,206.3,6.64,1.29,49.83,23.9,75.76,Healthy
430.6,16.6,17.2,30.9,4.55,0.32,14.48,24.01,34.23,Poor
538.7,153.7,75.6,192.8,6.16,1.68,49.99,17.07,71.36,Healthy
441.1,112.3,36.8,138.0,4.99,0.98,36.68,13.7,50.27,Moderate
193.0,26.2,11.6,37.8,4.26,0.12,37.22,24.94,34.55,Poor
351.8,30.0,37.4,45.9,4.98,0.38,100.0,15.79,37.64,Poor
564.7,82.1,21.4,98.8,5.31,0.4,67.8,19.9,54.59,Moderate
83.4,33.6,5.2,26.9,5.09,0.22,9.97,14.17,30.21,Poor
243.2,29.8,9.4,59.9,4.28,0.24,32.2,14.15,30.79,Poor
210.1,7.4,6.1,61.2,4.4,0.55,11.21,26.41,30.25,Poor
222.8,39.7,18.4,48.7,4.65,0.16,14.51,26.49,33.57,Poor
442.8,25.0,64.7,159.4,6.38,0.76,57.54,26.87,69.17,Healthy
228.4,30.1,11.9,23.6,4.99,0.21,14.83,29.5,33.72,Poor
604.7,51.6,46.4,138.1,8.25,0.96,71.63,25.89,54.1,Moderate
594.7,59.0,31.6,115.6,7.74,1.91,42.57,15.44,50.56,Moderate
236.6,15.8,7.5,51.5,4.6,0.42,39.96,33.9,35.11,Poor
287.4,40.1,13.7,61.3,4.14,0.44,30.29,22.54,35.02,Poor
245.2,33.9,7.1,52.1,3.96,0.28,40.97,11.15,28.92,Poor
440.2,31.9,2.1,14.4,3.83,0.35,24.59,16.68,27.52,Poor
152.7,68.9,16.8,26.5,7.78,3.73,25.36,27.4,34.84,Poor
848.4,134.5,57.3,180.5,6.96,1.52,67.89,21.99,73.34,Healthy
182.3,11.9,8.8,49.8,5.33,0.24,16.75,23.59,39.3,Poor
486.7,82.1,46.2,125.0,7.93,1.15,66.49,27.13,58.39,Moderate
185.2,36.9,5.5,40.5,4.03,0.16,34.06,27.65,30.69,Poor
123.6,11.5,7.4,61.8,5.71,2.72,28.82,36.01,37.63,Poor
727.7,51.8,69.8,162.9,6.54,0.66,69.65,24.85,72.25,Healthy
554.0,65.4,38.3,147.1,7.43,1.99,49.62,26.39,59.15,Moderate
281.8,30.7,17.3,53.6,4.53,0.56,17.5,32.03,32.27,Poor
593.3,120.3,69.0,194.8,6.38,1.39,65.28,25.12,76.91,Healthy
208.3,13.3,18.9,23.2,4.58,0.53,32.01,15.73,33.82,Poor
474.3,132.3,51.5,165.3,6.9,1.01,36.35,17.6,64.99,Moderate
821.6,128.2,37.5,97.5,7.28,1.28,35.0,35.04,58.42,Moderate
384.5,77.9,19.7,107.3,7.95,2.12,62.1,23.82,53.86,Moderate
819.6,90.9,35.3,136.3,6.11,1.13,19.13,24.16,62.83,Moderate
377.7,43.4,58.6,133.1,6.77,0.73,59.88,23.03,68.25,Healthy
571.9,204.7,72.9,178.9,6.8,0.96,65.44,25.08,78.33,Healthy
243.7,25.8,35.9,61.0,5.03,0.31,92.13,15.33,38.96,Poor
358.9,76.0,46.0,75.9,5.07,0.51,39.12,30.28,48.1,Moderate
411.4,77.3,26.6,66.4,8.15,3.56,31.95,12.72,34.06,Poor
517.9,34.2,64.0,169.5,7.03,0.76,63.99,24.67,67.44,Healthy
495.1,113.0,59.8,126.4,6.71,1.18,70.88,19.09,69.73,Healthy
572.6,127.8,72.8,212.7,7.12,1.35,71.41,15.58,68.75,Healthy
244.2,49.5,39.1,102.7,7.9,1.75,54.8,16.85,50.77,Moderate
264.6,37.8,9.5,11.1,3.9,0.24,17.12,26.19,27.25,Poor
350.8,86.2,26.1,97.6,7.87,1.6,59.21,22.3,56.49,Moderate
477.1,54.4,41.0,115.1,7.84,1.5,57.03,15.7,54.59,Moderate
832.5,137.3,57.0,188.3,6.29,1.75,66.81,16.14,72.33,Healthy
424.4,112.4,31.7,61.2,5.45,0.66,33.62,25.78,53.37,Moderate
420.9,159.0,62.4,192.7,6.09,1.21,49.91,21.35,73.16,Healthy
476.1,100.8,22.3,128.1,4.98,0.72,49.91,18.79,53.14,Moderate
238.5,28.8,10.2,62.2,4.4,0.32,37.84,13.5,33.27,Poor
750.1,205.7,44.5,158.3,6.1,1.08,59.43,26.74,76.82,Healthy
