luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
538.9,235.4,75.5,114.2,4.15,1.51,46.33,6.47,49.27,Moderate
725.2,138.2,103.5,290.4,8.15,0.96,76.0,7.77,60.72,Moderate
68.6,97.2,50.8,247.6,4.0,1.51,76.52,12.57,43.81,Moderate
861.0,20.6,82.4,298.5,5.75,2.57,7.6,29.09,55.36,Moderate
979.9,202.4,6.0,105.1,7.8,2.52,91.31,39.8,47.32,Moderate
993.6,274.2,46.8,60.8,8.55,1.87,66.75,39.1,54.16,Moderate
1188.6,242.2,0.9,78.3,4.58,0.05,55.03,30.92,54.97,Moderate
510.5,182.7,101.0,135.1,6.99,3.28,43.19,35.4,60.81,Moderate
1173.8,232.5,92.1,236.3,8.41,0.26,57.18,25.5,70.28,Healthy
1038.1,207.1,3.7,181.9,9.14,0.88,82.97,28.51,51.17,Moderate
81.6,77.9,80.0,244.4,3.9,1.87,9.56,12.85,35.61,Poor
163.1,193.3,93.3,158.2,5.57,3.38,67.15,32.61,58.56,Moderate
554.2,230.5,119.2,235.5,4.01,2.68,48.17,32.91,54.99,Moderate
607.8,246.7,14.1,169.0,6.06,2.62,73.38,41.35,60.17,Moderate
367.1,7.9,68.7,60.7,5.41,2.38,41.3,36.93,44.71,Moderate
823.0,277.3,114.4,44.8,5.62,3.26,83.52,43.84,55.88,Moderate
442.1,67.2,129.8,250.2,9.1,2.65,79.13,34.22,46.14,Moderate
938.9,170.7,49.2,14.6,5.64,1.7,74.47,40.17,56.77,Moderate
867.0,116.5,66.2,108.9,4.22,0.52,15.51,34.08,40.83,Moderate
314.6,125.8,137.3,149.7,7.14,1.5,96.6,42.14,57.96,Moderate
800.0,264.6,91.6,92.1,6.72,1.49,61.21,28.61,80.69,Healthy
902.1,49.7,20.2,10.8,3.98,0.8,69.82,40.68,35.98,Poor
510.9,161.8,20.8,243.0,4.17,0.36,44.08,28.41,50.12,Moderate
227.0,103.5,95.0,63.9,3.96,3.06,49.49,13.67,37.94,Poor
385.1,110.1,18.6,239.4,7.84,1.91,26.59,18.18,51.15,Moderate
397.8,118.6,24.0,40.7,7.55,3.1,93.92,15.14,41.57,Moderate
605.0,31.8,78.2,121.0,8.63,2.36,32.01,19.74,42.87,Moderate
542.5,159.8,23.1,38.3,6.97,0.33,64.97,25.43,63.9,Moderate
402.8,261.2,111.1,170.3,5.16,2.88,83.49,19.94,61.39,Moderate
909.6,181.5,44.3,289.6,7.66,1.98,49.87,38.8,63.8,Moderate
94.7,84.2,10.4,37.7,5.31,1.21,34.69,18.99,47.25,Moderate
603.5,194.8,9.6,99.1,5.61,3.43,18.09,43.75,40.07,Moderate
189.5,173.3,72.2,219.9,4.63,2.37,84.48,23.03,53.7,Moderate
422.8,117.0,123.5,77.0,4.7,0.4,54.83,40.6,50.97,Moderate
949.2,273.4,112.9,161.1,5.45,1.6,75.59,14.11,72.15,Healthy
1107.3,180.1,38.2,240.6,3.86,2.87,6.45,10.84,38.0,Poor
584.1,209.6,66.4,186.7,5.59,3.37,18.97,41.83,48.75,Moderate
1.7,238.2,112.0,151.5,8.76,2.46,61.85,42.52,49.01,Moderate
769.8,60.0,21.8,254.3,7.27,0.98,46.69,43.13,57.7,Moderate
252.2,85.9,70.4,190.2,4.1,1.3,51.45,39.2,45.86,Moderate
359.5,103.4,7.4,27.8,9.37,1.65,83.27,40.15,31.15,Poor
193.6,52.5,116.5,100.3,5.44,1.66,20.13,41.48,46.08,Moderate
1153.8,232.5,47.8,75.2,5.84,2.84,20.77,31.54,58.17,Moderate
683.5,1.1,117.1,25.0,6.17,2.67,26.3,20.4,55.2,Moderate
1095.7,257.1,112.2,277.8,8.5,1.04,68.72,33.83,70.55,Healthy
60.8,14.2,110.8,277.9,6.65,3.94,9.79,28.12,52.84,Moderate
928.5,30.3,26.6,40.0,5.06,3.05,12.94,12.09,33.64,Poor
1095.2,46.3,88.6,146.3,5.9,1.53,8.87,29.29,59.08,Moderate
523.3,186.0,12.0,219.6,8.94,1.08,22.83,31.96,44.94,Moderate
521.7,100.7,112.5,42.1,5.54,3.76,79.41,7.69,46.3,Moderate
1085.7,195.1,123.1,165.6,6.14,2.45,67.03,34.08,75.22,Healthy
658.6,158.4,98.5,53.3,8.32,2.37,20.83,37.58,43.38,Moderate
1035.3,180.1,14.4,84.9,6.92,3.64,30.14,9.52,50.91,Moderate
132.2,1.9,11.8,244.7,9.27,2.77,41.9,28.09,35.38,Poor
227.5,33.9,119.7,123.7,4.42,3.62,82.08,37.83,35.72,Poor
36.6,126.1,124.6,45.6,7.22,2.02,33.15,17.29,56.79,Moderate
741.9,140.9,134.4,117.3,5.68,1.19,11.89,26.7,64.4,Moderate
556.0,263.1,84.0,74.2,5.81,3.55,35.41,29.27,59.55,Moderate
122.1,116.6,133.9,208.2,6.96,3.98,94.9,12.66,54.45,Moderate
179.4,31.8,91.6,267.7,4.09,0.25,34.26,10.5,40.36,Moderate
122.8,112.7,122.9,230.3,8.82,0.94,22.02,15.03,47.23,Moderate
858.3,3.5,17.6,264.4,8.76,3.68,41.69,42.71,32.76,Poor
571.9,22.9,34.0,234.1,3.56,0.56,27.96,38.4,35.86,Poor
909.1,70.9,33.8,127.2,8.3,3.25,49.09,6.19,40.55,Moderate
927.3,173.3,102.4,195.5,7.31,2.64,59.87,26.41,73.36,Healthy
767.8,254.8,59.7,118.5,6.32,0.21,55.13,40.06,69.83,Healthy
1038.2,136.3,18.8,11.9,7.4,0.71,32.17,32.53,53.85,Moderate
24.6,233.1,97.9,264.7,5.72,0.29,68.98,37.58,66.79,Healthy
905.2,200.1,69.0,275.2,5.2,1.85,95.64,18.79,63.62,Moderate
219.4,97.0,124.0,131.1,8.36,3.96,60.11,13.29,47.31,Moderate
213.5,279.5,60.8,217.2,8.02,2.85,59.03,17.76,61.78,Moderate
222.3,155.6,14.5,165.4,8.27,2.05,22.74,20.25,44.98,Moderate
230.0,187.8,23.3,250.3,6.8,1.71,6.98,40.39,54.32,Moderate
885.1,11.1,25.3,262.9,5.61,3.66,76.91,14.24,50.53,Moderate
625.3,168.6,81.0,21.2,3.98,1.71,58.81,12.48,48.03,Moderate
97.0,53.5,34.9,212.1,7.82,1.38,80.8,44.34,45.41,Moderate
1196.0,0.9,67.1,1.8,6.85,3.68,88.92,27.65,51.17,Moderate
790.3,170.6,110.9,119.8,8.19,1.82,51.92,33.17,60.8,Moderate
497.5,215.2,33.3,280.3,8.37,3.65,38.33,29.44,50.19,Moderate
987.8,154.7,103.6,83.4,4.53,3.6,59.19,18.47,53.61,Moderate
235.4,236.9,26.4,10.4,5.46,0.27,32.36,28.27,52.4,Moderate
249.8,192.9,15.4,224.3,9.04,0.4,60.49,24.92,52.75,Moderate
411.1,188.3,136.8,242.0,6.07,1.61,38.06,29.22,75.45,Healthy
1131.3,93.8,4.3,19.5,4.92,3.53,89.22,10.63,35.86,Poor
313.0,117.5,98.3,253.0,8.22,1.86,94.33,6.58,48.2,Moderate
851.2,247.4,115.6,51.7,7.3,2.18,18.01,8.21,57.64,Moderate
75.8,221.9,73.7,186.6,7.85,3.0,37.86,39.43,49.7,Moderate
809.7,207.7,119.2,96.0,4.33,3.28,11.57,11.45,40.95,Moderate
899.0,265.4,59.2,227.2,6.49,3.27,11.54,17.23,65.92,Healthy
1009.5,57.6,138.7,31.5,3.6,2.14,42.46,43.96,40.61,Moderate
64.6,121.0,107.4,234.4,6.99,1.04,82.24,6.07,62.21,Moderate
976.8,149.1,71.3,5.6,7.73,1.19,93.52,33.61,54.66,Moderate
813.0,257.0,18.1,150.2,5.33,2.83,7.21,8.49,45.8,Moderate
54.6,145.0,136.2,18.8,7.31,1.88,46.44,36.7,57.74,Moderate
229.9,212.7,39.4,182.0,6.37,3.66,6.0,31.59,51.94,Moderate
1155.2,78.4,90.2,199.3,5.03,2.9,33.53,10.19,51.43,Moderate
52.1,101.1,121.9,241.4,5.27,1.58,11.1,30.16,54.4,Moderate
132.6,34.1,47.1,100.2,7.97,2.28,17.38,33.83,36.85,Poor
911.8,279.6,95.8,38.4,4.89,3.84,44.36,39.43,50.86,Moderate
830.9,36.5,11.9,113.3,8.19,2.84,79.47,29.0,43.23,Moderate
910.2,263.5,77.6,214.6,8.94,3.29,50.67,24.04,57.97,Moderate
525.5,103.9,8.9,150.0,6.29,0.31,78.45,29.26,61.23,Moderate
100.8,271.9,31.2,136.9,7.32,0.64,30.83,24.06,62.63,Moderate
46.6,101.1,82.2,95.7,7.94,1.64,52.41,38.16,50.65,Moderate
774.2,221.3,116.0,67.0,4.18,2.22,68.76,24.95,58.11,Moderate
1169.4,184.0,109.0,218.4,3.74,2.51,78.97,18.91,56.51,Moderate
581.4,89.3,46.4,57.8,6.91,3.07,55.16,18.01,57.82,Moderate
794.0,201.7,4.6,270.2,8.46,2.4,76.35,28.34,55.22,Moderate
537.7,188.8,44.3,9.3,5.96,2.07,83.81,40.86,53.11,Moderate
10.1,273.6,103.4,289.1,3.95,1.42,47.65,31.27,59.48,Moderate
223.1,192.3,48.5,204.7,5.59,1.35,25.37,17.78,60.11,Moderate
338.9,212.6,5.0,227.7,9.01,2.83,68.01,23.24,48.51,Moderate
838.3,140.9,73.6,291.6,7.03,3.51,64.92,40.9,63.41,Moderate
162.5,272.6,14.8,277.5,7.94,1.82,18.0,31.64,54.17,Moderate
1110.7,6.1,105.9,93.1,8.06,0.27,16.61,11.95,44.69,Moderate
483.0,192.7,51.4,147.5,7.66,3.57,30.99,42.7,44.44,Moderate
27.6,194.3,43.5,128.3,6.4,2.09,28.91,15.94,60.12,Moderate
1151.9,35.3,40.9,247.1,9.27,0.24,29.06,26.94,45.67,Moderate
564.0,32.2,2.2,35.2,6.28,3.11,26.48,11.28,42.74,Moderate
555.9,13.2,39.9,88.1,8.21,0.12,27.72,17.32,39.74,Poor
451.4,118.5,74.2,297.6,8.75,2.63,28.84,37.45,43.85,Moderate
815.2,211.3,89.5,17.1,8.29,0.91,96.38,37.11,49.52,Moderate
530.8,166.5,103.7,280.0,6.94,1.04,83.26,11.43,71.29,Healthy
560.5,79.1,73.8,31.6,9.11,0.77,13.67,22.04,37.67,Poor
1173.1,68.6,34.6,244.2,9.03,2.76,80.85,8.88,40.87,Moderate
944.6,46.5,51.4,24.2,8.4,0.23,27.85,14.68,39.98,Poor
910.7,75.8,102.0,46.4,8.83,3.22,48.62,6.13,38.26,Poor
975.0,270.9,96.4,63.0,4.33,0.37,65.39,11.19,57.24,Moderate
148.2,230.1,36.1,191.1,4.18,3.34,88.79,30.6,40.74,Moderate
33.3,3.2,14.3,221.1,7.4,0.82,77.92,19.42,52.81,Moderate
154.3,21.1,94.5,79.4,7.38,1.7,91.25,31.16,50.65,Moderate
1135.5,209.5,51.2,60.0,5.09,0.54,77.07,9.8,56.24,Moderate
999.0,30.4,96.0,200.4,7.23,2.86,33.93,34.38,57.2,Moderate
495.7,196.5,74.8,255.3,5.48,0.84,75.98,44.87,61.31,Moderate
380.1,271.9,56.2,38.2,7.35,1.47,54.65,15.79,65.69,Healthy
734.4,228.8,92.0,290.2,4.6,0.77,23.12,27.21,62.11,Moderate
711.8,231.1,71.6,208.1,9.19,2.95,63.46,40.04,49.17,Moderate
205.7,145.0,47.0,277.8,6.48,0.18,51.23,31.63,70.18,Healthy
105.6,192.1,124.8,246.4,8.35,1.44,78.32,37.9,57.76,Moderate
1094.5,100.3,39.3,210.4,6.45,1.93,31.53,41.39,62.88,Moderate
678.6,74.1,82.2,10.2,6.06,3.23,9.54,5.35,40.86,Moderate
682.0,244.7,129.3,117.1,6.78,0.5,73.98,23.3,79.22,Healthy
967.5,224.7,69.6,178.1,8.21,3.26,57.31,41.13,54.83,Moderate
1038.4,182.9,53.2,174.8,4.34,0.09,83.72,5.97,46.59,Moderate
188.6,100.9,113.4,106.3,4.69,1.74,13.61,22.37,47.22,Moderate
688.2,277.7,119.6,244.3,4.35,2.53,28.52,6.24,52.86,Moderate
676.4,111.2,19.1,200.5,8.86,0.42,49.35,13.05,45.62,Moderate
822.8,216.7,30.5,111.5,7.39,0.92,68.28,32.7,65.55,Healthy
701.4,69.0,88.8,152.6,6.69,3.79,92.22,23.4,59.37,Moderate
687.8,43.5,129.5,128.2,8.22,2.0,89.66,27.8,52.69,Moderate
871.1,94.1,111.8,181.3,7.99,1.42,62.96,38.71,62.11,Moderate
879.7,245.2,24.3,217.5,7.85,1.97,86.29,32.24,60.13,Moderate
1035.8,224.3,61.5,31.9,4.87,3.4,91.66,16.19,47.48,Moderate
28.4,59.7,135.1,118.2,7.49,0.52,41.03,23.47,60.1,Moderate
1101.7,75.8,4.3,199.9,9.37,1.11,90.84,18.45,45.14,Moderate
439.9,22.6,77.3,69.4,3.98,0.49,6.48,5.26,25.06,Poor
163.0,243.4,18.4,215.5,4.47,1.91,65.44,32.17,54.08,Moderate
406.2,99.8,111.0,279.6,9.36,3.79,46.14,42.25,40.15,Moderate
504.0,134.8,38.2,61.9,4.76,2.8,25.18,35.08,38.54,Poor
983.9,278.5,64.0,219.4,4.3,1.76,94.6,29.32,57.92,Moderate
923.7,162.0,11.2,287.6,4.22,0.05,40.28,24.59,53.81,Moderate
907.9,19.0,27.1,188.4,5.01,3.99,53.54,43.26,41.18,Moderate
683.1,220.4,136.0,277.9,5.56,3.5,11.35,41.1,55.62,Moderate
571.7,31.2,3.7,54.5,6.86,2.24,11.09,23.13,47.75,Moderate
36.4,226.8,138.3,15.5,7.24,3.37,48.44,39.0,55.19,Moderate
1085.5,29.5,18.2,142.9,4.66,3.79,92.54,34.68,35.44,Poor
620.6,14.5,137.0,48.0,7.64,2.68,97.78,29.26,48.6,Moderate
995.3,195.1,73.6,123.6,7.8,0.0,10.47,11.03,50.02,Moderate
33.0,183.5,66.9,261.4,9.16,0.48,59.34,35.1,51.21,Moderate
335.1,50.4,83.5,193.0,5.44,1.65,8.52,14.38,48.69,Moderate
90.5,91.8,86.9,233.9,7.24,2.89,92.99,9.6,50.44,Moderate
432.9,221.1,4.1,50.2,3.58,3.74,53.9,7.27,32.83,Poor
520.7,0.8,84.7,281.7,6.29,0.05,93.79,34.37,59.41,Moderate
146.1,61.9,3.4,133.1,7.25,1.69,65.42,25.63,57.66,Moderate
937.6,90.9,95.6,101.4,9.45,2.35,58.48,8.88,46.13,Moderate
402.3,83.1,116.0,131.3,8.91,1.56,62.85,32.09,51.69,Moderate
153.5,49.8,60.1,101.7,6.74,0.5,76.35,10.37,55.46,Moderate
370.2,270.9,31.6,166.0,8.09,1.3,9.28,43.18,46.1,Moderate
311.1,112.4,14.8,263.0,5.06,0.77,32.52,39.79,48.15,Moderate
1030.0,253.2,14.9,235.2,9.03,2.86,87.46,22.97,50.9,Moderate
1162.4,123.7,125.2,167.9,8.76,1.68,52.5,38.36,57.09,Moderate
1123.2,251.5,132.6,159.9,6.18,2.48,94.07,8.44,69.49,Healthy
474.3,227.1,61.1,192.3,9.37,1.16,13.52,22.9,49.83,Moderate
283.4,162.1,75.3,267.8,4.8,1.89,11.74,11.4,47.79,Moderate
690.0,246.1,15.3,222.2,5.64,2.68,53.5,10.89,62.31,Moderate
1072.6,275.0,138.1,131.6,3.59,1.76,32.22,24.3,62.14,Moderate
707.0,108.9,9.6,152.7,6.18,1.58,58.93,44.43,60.76,Moderate
1079.9,252.8,19.5,15.1,9.32,3.11,94.27,31.73,38.35,Poor
1138.3,44.5,133.4,289.2,8.16,0.47,38.87,40.64,58.08,Moderate
1188.3,276.9,21.6,74.8,3.66,3.12,47.58,25.24,50.57,Moderate
691.3,220.5,16.1,70.2,7.73,0.73,77.13,20.23,58.92,Moderate
8.3,151.1,101.4,0.3,8.73,3.67,80.44,13.51,34.34,Poor
784.0,12.9,133.5,9.2,8.91,1.07,81.37,44.02,39.16,Poor
986.2,113.6,91.6,37.5,6.59,1.73,92.07,15.68,64.63,Moderate
1068.0,168.6,120.3,259.7,8.32,3.27,7.57,24.93,54.27,Moderate
52.2,12.3,69.8,281.6,4.1,1.11,27.28,39.88,38.29,Poor
37.7,14.2,38.9,177.4,7.88,2.64,97.24,40.67,34.71,Poor
340.5,108.5,61.3,198.1,7.32,3.39,40.49,25.15,56.69,Moderate
843.0,122.3,122.5,272.0,8.85,2.83,79.4,38.3,49.96,Moderate
886.9,71.4,52.5,150.5,6.07,2.09,32.01,26.57,62.44,Moderate
599.4,18.8,23.8,151.8,8.79,2.51,28.31,34.03,33.75,Poor
725.2,140.2,24.2,62.2,5.05,2.29,12.64,11.44,40.13,Moderate
245.9,61.3,121.7,250.3,6.64,3.36,90.4,9.91,57.37,Moderate
675.8,6.7,64.5,246.7,4.77,3.88,66.55,5.27,41.84,Moderate
862.0,265.5,36.2,234.2,6.02,3.69,49.92,19.54,68.77,Healthy
993.2,74.5,102.8,139.4,7.67,1.56,32.59,21.71,62.39,Moderate
706.9,64.6,11.8,29.6,7.61,2.95,39.46,31.12,44.2,Moderate
589.9,220.3,93.4,135.0,8.39,3.73,80.93,33.78,48.2,Moderate
461.8,241.2,67.3,118.2,6.87,0.5,51.51,34.5,69.03,Healthy
410.4,179.4,82.1,93.3,8.78,3.71,11.57,19.55,35.58,Poor
345.0,174.5,72.7,158.8,7.06,2.01,97.63,23.72,62.93,Moderate
358.9,77.2,23.3,129.3,7.62,2.22,69.39,21.57,54.32,Moderate
728.8,166.6,75.1,235.1,4.89,2.1,78.02,16.03,59.28,Moderate
74.0,224.1,19.6,124.5,9.26,0.81,8.48,11.49,33.72,Poor
1040.1,71.9,7.8,26.7,7.68,4.0,81.33,14.56,41.43,Moderate
985.0,251.1,15.2,33.6,8.71,1.05,7.0,19.15,44.44,Moderate
602.1,90.5,73.2,95.9,4.3,1.16,19.27,20.71,45.44,Moderate
412.3,77.4,57.7,137.2,5.02,1.82,93.69,13.44,46.1,Moderate
87.4,126.9,80.1,163.9,7.4,1.83,91.06,31.27,55.82,Moderate
393.8,271.3,133.7,274.2,6.09,3.51,66.11,13.13,73.41,Healthy
1009.2,199.4,80.5,213.2,7.97,1.75,28.28,23.56,65.17,Healthy
640.7,39.4,132.2,116.1,3.78,0.49,62.17,28.33,51.83,Moderate
133.0,230.2,102.9,38.7,8.66,3.74,33.51,23.82,43.94,Moderate
844.4,47.1,27.4,240.5,7.6,2.15,17.78,26.01,53.04,Moderate
434.3,32.7,135.3,137.3,6.1,2.26,82.98,40.46,57.36,Moderate
58.3,227.5,0.5,196.5,9.08,3.4,80.63,29.27,38.44,Poor
69.8,220.3,86.8,256.8,7.95,3.46,82.81,12.51,51.88,Moderate
1146.1,127.2,14.1,38.6,8.16,3.21,64.24,27.89,49.85,Moderate
760.7,251.7,102.3,114.8,8.46,3.26,72.25,21.68,57.45,Moderate
219.4,10.0,54.7,127.5,4.8,3.17,60.95,44.42,37.18,Poor
423.4,146.1,40.3,219.5,5.8,1.29,67.64,8.65,63.56,Moderate
331.8,65.8,90.0,94.2,9.17,2.38,54.02,16.35,42.77,Moderate
807.1,250.3,8.6,265.2,6.68,0.76,93.17,6.97,66.08,Healthy
336.0,4.1,133.7,180.1,7.93,0.99,22.12,7.16,47.37,Moderate
701.1,263.3,79.1,237.4,3.65,1.06,5.36,42.11,45.16,Moderate
242.7,6.7,86.8,140.4,4.08,2.23,26.91,18.14,36.61,Poor
827.4,262.8,18.1,261.0,6.35,2.57,50.53,19.18,75.39,Healthy
308.7,111.4,61.3,133.1,6.35,0.9,34.81,27.3,65.5,Healthy
128.1,131.1,13.6,272.7,5.94,0.42,87.89,14.88,57.41,Moderate
260.6,216.1,104.3,38.3,5.1,1.85,9.74,10.55,46.29,Moderate
82.8,16.5,89.8,62.3,5.03,3.42,64.2,27.78,45.11,Moderate
524.0,132.3,119.7,161.9,7.18,3.54,51.89,40.67,57.82,Moderate
974.8,132.5,30.1,265.4,6.89,3.33,61.08,29.15,68.49,Healthy
52.1,126.0,15.7,180.2,4.39,1.77,60.75,27.69,50.08,Moderate
945.0,88.2,93.5,26.3,5.23,0.72,78.45,8.58,52.71,Moderate
1128.5,52.4,24.8,250.0,7.74,3.43,72.11,18.01,54.26,Moderate
106.6,1.1,38.7,75.4,5.86,3.51,41.48,16.6,43.17,Moderate
252.3,44.9,108.9,242.5,6.01,0.37,18.7,32.6,57.8,Moderate
1176.7,198.1,88.4,139.0,4.4,3.68,94.06,20.92,49.23,Moderate
600.3,89.4,64.7,14.1,7.26,3.61,90.57,41.87,40.68,Moderate
383.5,135.1,7.9,274.8,4.63,3.0,25.28,5.57,37.24,Poor
705.6,251.9,93.2,63.5,9.35,1.37,72.97,21.97,57.51,Moderate
1148.8,260.9,123.9,85.1,5.72,1.65,49.59,27.11,77.87,Healthy
370.9,129.5,3.9,86.8,8.32,2.55,25.48,33.47,36.95,Poor
984.1,99.0,110.5,228.2,5.98,3.46,31.51,37.89,59.18,Moderate
78.1,83.1,57.5,60.2,4.23,1.25,23.97,43.91,31.82,Poor
907.6,228.9,72.1,32.5,7.87,3.97,41.82,31.98,51.84,Moderate
430.8,228.8,50.5,174.0,5.46,1.65,8.89,42.14,50.16,Moderate
1105.9,257.1,32.0,65.7,7.96,0.61,57.95,20.81,65.64,Healthy
326.5,71.8,19.6,2.6,4.46,3.88,16.89,8.7,21.1,Poor
318.7,98.9,128.5,190.2,8.54,0.79,64.63,14.19,56.47,Moderate
475.8,12.6,9.8,43.2,6.08,0.86,22.19,38.85,44.59,Moderate
55.5,21.7,110.6,46.6,7.04,0.57,6.5,36.17,44.8,Moderate
434.0,212.0,43.6,293.7,4.64,0.61,61.48,19.77,63.77,Moderate
104.3,277.0,93.4,280.6,6.91,3.59,56.8,6.02,66.03,Healthy
966.3,189.5,93.5,243.0,4.69,0.22,55.76,26.54,67.26,Healthy
254.9,279.6,41.2,149.6,6.25,2.49,9.68,44.08,52.54,Moderate
606.9,87.0,55.9,294.2,5.76,1.23,57.27,22.26,73.45,Healthy
821.1,1.4,135.5,190.1,4.76,1.63,19.77,32.29,50.88,Moderate
427.2,204.1,74.1,100.6,4.58,3.15,44.73,27.83,50.04,Moderate
951.3,105.6,79.2,255.1,4.76,3.65,18.28,22.92,49.38,Moderate
977.5,136.6,88.5,91.3,8.47,1.65,55.25,33.7,56.8,Moderate
853.9,132.6,7.7,204.6,6.31,0.77,67.49,14.64,69.06,Healthy
765.6,245.1,136.9,124.9,4.13,1.41,92.17,16.93,56.74,Moderate
874.6,108.2,76.6,294.1,8.72,1.58,51.7,26.96,61.27,Moderate
909.3,208.9,97.4,286.7,9.16,2.46,20.76,43.87,45.53,Moderate
724.9,275.8,124.5,226.2,7.58,3.19,65.45,41.36,65.98,Healthy
432.3,145.6,59.8,212.2,6.0,0.35,67.05,15.92,67.1,Healthy
1020.1,273.0,31.9,196.7,8.71,2.18,55.63,9.85,56.13,Moderate
695.2,53.4,65.6,175.7,8.33,2.58,78.47,13.14,46.2,Moderate
1158.7,168.7,109.9,189.5,7.16,3.23,13.47,31.94,60.21,Moderate
189.3,260.5,3.9,115.7,4.07,3.06,21.78,5.24,29.56,Poor
183.9,162.4,50.9,64.9,9.07,0.97,81.82,30.49,42.71,Moderate
822.9,190.1,40.8,1.5,6.82,0.32,50.11,12.34,62.29,Moderate
146.6,166.5,59.7,56.2,8.5,0.73,37.33,5.73,40.56,Moderate
1017.8,68.6,92.8,136.9,7.31,1.6,58.5,32.57,67.72,Healthy
9.4,1.6,14.7,174.6,9.49,2.99,93.46,20.05,27.91,Poor
411.3,268.7,29.8,227.3,9.13,3.4,54.25,15.29,47.6,Moderate
262.5,241.9,127.4,144.3,5.74,0.29,31.48,24.71,68.51,Healthy
522.4,32.3,65.1,187.9,8.89,2.76,47.05,10.33,38.84,Poor
168.8,270.9,126.9,253.1,3.82,2.49,66.08,34.31,56.67,Moderate
623.6,241.1,76.3,218.1,5.2,2.85,64.66,12.15,62.36,Moderate
245.9,31.7,93.2,3.8,5.75,2.4,71.05,12.12,50.03,Moderate
837.5,153.0,19.4,220.8,5.6,2.85,40.75,19.44,59.56,Moderate
786.6,12.0,23.0,66.1,4.09,1.87,37.21,16.61,36.7,Poor
635.0,253.5,30.1,267.2,6.46,0.11,74.68,8.34,70.4,Healthy
535.1,31.0,112.4,296.2,6.31,3.32,54.94,34.47,66.41,Healthy
1143.7,2.0,44.8,99.9,6.54,3.5,75.12,22.29,60.24,Moderate
280.6,4.4,24.0,184.4,5.29,1.93,80.04,42.71,42.56,Moderate
250.5,240.0,39.6,202.1,5.67,0.79,61.58,16.24,68.47,Healthy
89.1,186.1,3.8,96.7,5.42,2.11,51.67,11.55,50.95,Moderate
349.5,260.1,62.5,69.8,6.48,1.0,47.04,24.69,75.85,Healthy
880.6,156.6,101.7,298.9,7.4,1.57,66.37,38.23,72.05,Healthy
407.7,142.8,45.1,215.4,3.55,1.99,20.2,11.68,38.61,Poor
769.5,274.9,33.9,217.5,6.79,2.26,15.96,32.58,65.1,Healthy
1089.3,36.5,50.5,27.0,4.45,3.31,28.77,22.09,38.44,Poor
234.5,107.3,4.3,265.7,7.08,1.46,21.63,6.66,51.65,Moderate
377.8,18.5,65.7,214.0,5.14,3.8,79.58,33.76,43.79,Moderate
553.1,187.1,38.0,105.5,8.37,1.76,45.51,25.41,55.09,Moderate
486.6,54.7,92.0,49.1,9.23,3.17,82.14,22.91,38.08,Poor
792.3,7.1,88.9,162.9,3.98,0.99,96.39,25.85,44.9,Moderate
693.1,255.9,14.0,225.9,8.57,3.28,36.18,21.27,50.55,Moderate
954.9,112.6,61.5,270.6,7.01,1.35,29.92,20.96,70.84,Healthy
34.8,135.5,79.6,237.0,6.2,1.23,11.98,40.98,57.19,Moderate
1044.0,130.7,111.8,38.7,4.42,0.82,5.39,33.16,44.51,Moderate
420.0,64.4,63.3,262.2,6.14,2.63,35.0,12.58,58.45,Moderate
178.5,172.8,49.5,176.4,7.64,2.13,53.74,27.23,61.21,Moderate
940.6,101.0,70.3,52.4,6.25,0.69,61.51,42.98,63.65,Moderate
258.0,202.9,98.1,267.5,7.26,0.65,88.81,6.2,61.99,Moderate
978.7,67.9,70.4,199.8,4.67,2.43,54.15,35.63,53.11,Moderate
343.4,80.1,18.9,136.5,7.01,0.93,72.22,20.72,61.55,Moderate
812.4,36.6,33.6,23.2,7.9,1.67,47.22,11.64,46.96,Moderate
1165.5,132.5,46.7,294.2,4.85,0.94,33.99,5.12,55.73,Moderate
468.5,44.3,119.3,123.3,4.67,1.08,10.5,15.47,45.09,Moderate
1053.0,25.7,55.8,58.9,8.79,3.94,21.47,39.95,27.02,Poor
254.1,48.0,121.6,167.0,4.59,0.87,38.89,6.29,46.31,Moderate
331.1,101.9,111.9,35.2,8.95,2.61,33.5,15.84,38.26,Poor
348.6,41.2,10.8,140.2,5.09,2.3,32.25,27.71,44.29,Moderate
573.7,80.9,107.1,24.3,6.83,2.87,21.71,30.02,54.09,Moderate
360.3,66.5,15.4,110.1,4.47,0.44,96.02,21.31,39.18,Poor
902.9,179.7,24.3,75.5,5.82,0.71,60.45,25.04,69.42,Healthy
530.6,70.9,102.0,97.0,7.41,2.49,54.13,24.83,62.12,Moderate
917.6,159.6,16.6,72.0,3.51,1.86,80.29,15.44,42.92,Moderate
1177.9,182.3,111.6,66.1,5.17,3.53,21.5,32.49,51.5,Moderate
281.5,95.1,65.2,266.6,4.53,1.3,23.28,8.05,45.29,Moderate
869.1,25.7,35.1,293.9,8.92,0.95,49.49,30.6,51.21,Moderate
991.1,107.5,23.5,61.7,3.78,3.27,11.6,15.75,29.09,Poor
498.9,119.2,103.1,177.1,4.19,0.11,80.24,28.8,49.85,Moderate
495.9,210.0,127.8,182.1,8.79,0.59,84.82,7.55,51.06,Moderate
1095.4,167.4,98.0,11.1,5.53,1.7,84.0,15.65,61.54,Moderate
